GEO_ID,NAME,state,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED0_PF,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED12_PF,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM,PRED3_PF,Total_Population_E,Total_Population_M,Housing_Units_E,Housing_Units_M,Hispanic_PE,Hispanic_PM,Hispanic_PF,NH_White_alone_PE,NH_White_alone_PM,NH_White_alone_PF,NH_Black_alone_PE,NH_Black_alone_PM,NH_Black_alone_PF,NH_AIAN_alone_PE,NH_AIAN_alone_PM,NH_AIAN_alone_PF,NH_Asian_alone_PE,NH_Asian_alone_PM,NH_Asian_alone_PF,NH_NHPI_alone_PE,NH_NHPI_alone_PM,NH_NHPI_alone_PF,NH_SOR_alone_PE,NH_SOR_alone_PM,NH_SOR_alone_PF,NH_Two_or_More_PE,NH_Two_or_More_PM,NH_Two_or_More_PF,Male_PE,Male_PM,Male_PF,Female_PE,Female_PM,Female_PF,civ_vet_PE,civ_vet_PM,civ_vet_PF,GINI_IND_Inequality_E,GINI_IND_Inequality_M,GINI_IND_Inequality_F,Rural_Pop_PE,Rural_Pop_PF,Median_age_E,Median_age_M,Median_age_F,65_plus_PE,65_plus_PM,65_plus_PF,Disabled_PE,Disabled_PM,Disabled_PF,Blw_Pov_Lvl_PE,Blw_Pov_Lvl_PM,Blw_Pov_Lvl_PF,Female_no_partner_w_child_PE,Female_no_partner_w_child_PM,Female_no_partner_w_child_PF,Male_no_partner_w_child_PE,Male_no_partner_w_child_PM,Male_no_partner_w_child_PF,crowd_occ_PE,crowd_occ_PM,crowd_occ_PF,HS_Grad_PE,HS_Grad_PM,HS_Grad_PF,ENG_LVW_PE,ENG_LVW_PM,ENG_LVW_PF,WRK_FT_YR_PE,WRK_FT_YR_PM,WRK_FT_YR_PF,No_Health_Ins_PE,No_Health_Ins_PM,No_Health_Ins_PF,Broadband_PE,Broadband_PM,Broadband_PF,No_Veh_PE,No_Veh_PM,No_Veh_PF,HO_Vac_PE,HO_Vac_PM,HO_Vac_PF,Rent_Vac_PE,Rent_Vac_PM,Rent_Vac_PF
0500000US36101,Steuben County, New York,36067,8756,37.99,9.22,0,37573,8813,39.58,9.28,0,21301,7384,22.44,7.78,0,96422,-555555555,49585,144,1.6,-555555555,-1,93.6,0.1,1,1.6,0.1,-1,0.1,0.1,-1,1.5,0.1,-1,0,0.1,-1,0.1,0.1,0,1.4,0.2,-1,49.9,0.1,1,50.1,0.1,-1,10.6,0.5,1,0.4533,0.0134,-1,60.37,2,42.9,0.3,1,18.9,0.1,1,15,0.5,1,13.7,1,0,4.2,0.5,-1,1.6,0.4,0,0.2,0.1,-1,90.5,0.6,1,1.8,0.3,-1,48.1,0.9,-1,5.5,0.5,-1,78.2,1.1,-1,9.2,0.7,0,1.4,0.4,0,6.3,1.5,0
0500000US36103,Suffolk County, New York,589121,150047,40.24,10.25,0,622437,159116,42.52,10.87,0,252407,135050,17.24,9.22,0,1483832,-555555555,575960,398,19.3,-555555555,1,67.6,0.1,1,7.3,0.1,-1,0.2,0.1,-1,3.9,0.1,-1,0,0.1,-1,0.4,0.1,1,1.4,0.1,-1,49.2,0.1,0,50.8,0.1,0,5.2,0.1,-1,0.4436,0.0033,-1,2.6,1,41.5,0.1,1,16.5,0.1,1,9.6,0.2,-1,6.9,0.3,-1,3.7,0.2,-1,0.8,0.1,-1,0.8,0.1,-1,90.6,0.2,1,8.4,0.2,0,53.4,0.3,1,4.7,0.2,-1,88.4,0.3,1,5.2,0.2,-1,1.4,0.1,-1,5.5,0.7,0
0500000US36105,Sullivan County, New York,26740,8035,36.24,10.89,0,29341,8261,39.76,11.2,0,17712,6960,24,9.43,0,75116,-555555555,50715,172,16,-555555555,-1,71.5,0.4,1,7.4,0.5,-1,0.2,0.1,-1,1.6,0.1,-1,0,0.1,-1,0.5,0.4,0,2.8,0.5,0,51.2,0.2,1,48.8,0.2,-1,7.5,0.6,0,0.4654,0.0153,-1,74.17,2,42.8,0.4,1,18.5,0.1,1,16.4,0.9,1,15.2,1.7,1,4.4,0.9,0,1.8,0.6,0,0.6,0.3,-1,86.7,1.2,-1,5.6,0.7,-1,46.3,1.5,-1,5.6,0.8,-1,80.2,1.3,-1,10.2,1.2,1,3.1,0.7,1,9.3,2.6,1
0500000US36107,Tioga County, New York,19508,4461,40.53,9.27,0,19505,4501,40.52,9.35,0,9125,3778,18.96,7.85,0,48686,-555555555,22527,85,1.9,-555555555,-1,95,0.1,1,0.6,0.3,-1,0.2,0.1,-1,0.8,0.1,-1,0,0.1,-1,0.1,0.1,0,1.4,0.4,-1,49.6,0.3,1,50.4,0.3,-1,9.3,0.8,1,0.4177,0.0149,-1,65.66,2,44.5,0.3,1,19.7,0.2,1,15.2,1.1,1,10.2,1.3,-1,3.6,0.8,-1,1,0.4,0,0.1,0.1,-1,91.2,1,1,0.7,0.2,-1,51,1.6,0,4.2,0.7,-1,83.3,1.8,0,5.5,0.9,-1,1.3,0.8,0,8.6,3.9,0
0500000US36109,Tompkins County, New York,35247,9673,39.16,10.75,0,38095,9674,42.33,10.75,0,16663,7741,18.51,8.6,0,102642,-555555555,43471,379,5.2,-555555555,-1,77.1,0.1,1,3.5,0.3,-1,0.1,0.1,-1,9.6,0.4,1,0.1,0.1,0,0.4,0.2,0,4.1,0.5,1,49.4,0.1,1,50.6,0.1,-1,4.5,0.5,-1,0.496,0.0107,1,43.34,1,31.1,0.2,-1,13.9,0.1,-1,9.7,0.6,-1,18.9,1.1,1,3.9,0.6,-1,1,0.3,0,0.4,0.2,-1,94.4,0.7,1,3.7,0.6,-1,37,1.1,-1,3.4,0.5,-1,85.3,1.1,1,14.1,1.2,1,1.9,0.9,0,4,1.2,-1
0500000US36111,Ulster County, New York,69117,17803,40.2,10.36,0,67296,17810,39.14,10.36,0,35503,14383,20.65,8.37,0,178665,-555555555,85139,271,10.2,-555555555,-1,79.1,0.2,1,5.5,0.2,-1,0.1,0.1,-1,1.9,0.2,-1,0.1,0.1,0,0.4,0.2,0,2.8,0.3,1,49.5,0.1,1,50.5,0.1,-1,6,0.3,-1,0.4592,0.0111,-1,46.04,1,44,0.1,1,19.2,0.1,1,13.8,0.6,1,13.8,0.9,0,4.1,0.7,-1,1.2,0.4,0,0.5,0.2,-1,90.7,0.6,1,3.4,0.3,-1,47.6,1,-1,5.4,0.5,-1,86.1,0.8,1,7,0.6,-1,1.9,0.4,0,3.8,1,-1
0500000US36113,Warren County, New York,25458,6718,39.9,10.53,0,25520,6669,40,10.45,0,12826,5356,20.1,8.4,0,64276,-555555555,39952,86,2.6,-555555555,-1,93.8,0.1,1,1.2,0.3,-1,0.3,0.1,-1,1,0.1,-1,0.1,0.1,0,0,0.1,-1,1.1,0.4,-1,49.2,0.2,0,50.8,0.2,0,9.4,0.7,1,0.4358,0.0127,-1,33.93,1,46.8,0.3,1,21.6,0.1,1,14.8,0.9,1,9.5,0.9,-1,3.5,0.8,-1,0.8,0.3,-1,0.3,0.2,-1,91.9,0.7,1,1.1,0.3,-1,51.2,1.3,0,3.9,0.5,-1,83.1,1.2,0,9.4,1.2,0,2,0.7,0,6.9,2.3,0
0500000US36115,Washington County, New York,23108,6134,39.33,10.44,0,23391,6152,39.82,10.47,0,12248,5120,20.85,8.71,0,61616,-555555555,29487,145,2.7,-555555555,-1,92.3,0.1,1,2.8,0.2,-1,0.3,0.1,-1,0.6,0.1,-1,0,0.1,-1,0.1,0.1,0,1.1,0.2,-1,51.8,0.2,1,48.2,0.2,-1,8.5,0.7,1,0.4065,0.0142,-1,67.9,2,44.2,0.3,1,18.9,0.1,1,14.9,1.2,1,11.3,1.5,-1,3.7,0.7,-1,1,0.4,0,0.5,0.4,-1,87.9,1.2,0,1.8,1,-1,48.3,1.9,-1,5.5,1.5,-1,79.7,1.6,-1,7.3,1.1,-1,1.7,0.8,0,5.2,2,0
0500000US36117,Wayne County, New York,35562,8508,39.62,9.48,0,35902,8536,40,9.51,0,18300,7049,20.39,7.85,0,90519,-555555555,41756,237,4.4,-555555555,-1,89.9,0.1,1,2.7,0.2,-1,0.1,0.1,-1,0.8,0.1,-1,0.1,0.1,0,0.1,0.1,0,1.9,0.3,-1,49.6,0.1,1,50.4,0.1,-1,8.9,0.6,1,0.4289,0.0168,-1,60.7,2,43.8,0.2,1,18.4,0.1,1,15.3,0.8,1,11.6,1.1,-1,4,0.6,-1,1.7,0.4,0,0.1,0.1,-1,89.2,0.9,1,1.7,0.3,-1,52.2,1.3,0,4.2,0.7,-1,80.7,1.3,-1,7.2,0.7,-1,1.2,0.5,0,4.9,1.8,0
0500000US36119,Westchester County, New York,348506,95326,36.61,10.01,0,401484,105621,42.17,11.09,0,202032,93300,21.22,9.8,0,968890,-555555555,374923,463,24.7,-555555555,1,53.5,0.1,-1,13.4,0.1,1,0.2,0.1,-1,5.9,0.1,1,0,0.1,-1,0.6,0.1,1,1.8,0.1,-1,48.4,0.1,-1,51.6,0.1,1,3.7,0.1,-1,0.5405,0.0043,1,3.27,1,40.9,0.2,1,16.7,0.1,1,9.5,0.2,-1,8.8,0.4,-1,5,0.2,-1,1.1,0.1,-1,1.4,0.2,1,88.1,0.3,0,12.9,0.3,1,51.7,0.4,1,5.8,0.3,-1,86.2,0.4,1,14.5,0.4,1,1.7,0.3,0,4.3,0.4,-1
0500000US36121,Wyoming County, New York,13537,3522,36.91,9.6,0,16186,3542,44.13,9.66,0,6956,2948,18.96,8.04,0,40305,-555555555,18208,109,3.3,-555555555,-1,89.9,0.1,1,4,0.4,-1,0.5,0.3,0,0.4,0.1,-1,0,0.1,-1,0,0.1,-1,2,0.4,0,53.4,0.4,1,46.6,0.4,-1,7.9,0.7,0,0.3961,0.0166,-1,64.08,2,42.2,0.6,1,17.4,0.2,1,13.7,0.9,1,10.5,1.1,-1,3.7,0.7,-1,1.9,0.5,1,0.3,0.3,-1,89.9,1,1,1.1,0.3,-1,47.3,1.6,-1,4.2,0.7,-1,77.3,1.6,-1,6.3,1,-1,1,0.8,0,1.1,1,-1
0500000US36123,Yates County, New York,7492,2116,31.38,8.86,0,9937,2141,41.62,8.97,0,6445,1817,27,7.61,0,25011,-555555555,13870,101,2.2,-555555555,-1,94.7,0.2,1,1,0.3,-1,0.1,0.1,-1,0.7,0.1,-1,0,0.1,-1,0.2,0.2,0,1.2,0.3,-1,47.8,0.3,-1,52.2,0.3,1,7.2,0.8,0,0.448,0.0191,-1,71.22,2,41,0.7,1,20.1,0.3,1,11.7,1.2,0,11.9,2,0,3.4,0.9,-1,0.9,0.5,0,0.7,0.4,0,86.4,1.5,-1,4.5,1.2,-1,49.6,2.3,0,17.6,2,1,75.4,2.3,-1,12.2,1.8,1,1.1,0.5,0,9.6,4.6,0
0500000US37001,Alamance County, North Carolina,58213,15955,35.37,9.7,0,68249,16581,41.47,10.08,0,38100,13621,23.15,8.28,0,163324,-555555555,70644,203,12.6,-555555555,-1,64.1,0.1,1,19.4,0.3,1,0.3,0.1,-1,1.6,0.1,-1,0,0.1,-1,0.2,0.1,0,1.9,0.3,-1,47.5,0.1,-1,52.5,0.1,1,7.2,0.4,0,0.4533,0.0112,-1,28.56,1,39.1,0.3,1,16.6,0.1,1,13.5,0.7,1,16.1,1.1,1,7,0.7,1,1,0.3,0,0.2,0.1,-1,86.3,0.7,-1,5.4,0.4,-1,51.1,1.2,0,11.2,0.7,1,77.6,1.1,-1,5.1,0.6,-1,1,0.4,-1,5.1,1.3,0
0500000US37003,Alexander County, North Carolina,13215,3638,36.47,10.04,0,14790,3864,40.82,10.66,0,8228,3321,22.71,9.17,0,37213,-555555555,16465,98,4.7,-555555555,-1,86.8,0.1,1,5.8,0.4,-1,0.4,0.2,-1,1,0.1,-1,0,0.1,-1,0,0.1,-1,1.3,0.5,-1,50.9,0.4,1,49.1,0.4,-1,6.9,1,0,0.4661,0.0321,0,72.78,2,43.7,0.5,1,19.5,0.3,1,17.8,1.7,1,13.6,2.1,0,3.1,1.1,-1,2.2,1.1,0,0.5,0.4,-1,82.4,1.6,-1,1.9,0.4,-1,52.3,2.6,0,8.9,1.4,0,74,2.7,-1,3.6,0.9,-1,1.2,0.9,0,7.5,3.9,0
0500000US37005,Alleghany County, North Carolina,2313,1122,20.8,10.09,-1,4720,1231,42.44,11.07,0,4089,1108,36.76,9.96,1,11008,-555555555,8180,45,9.7,-555555555,-1,86.9,0.3,1,2.4,0.9,-1,0.4,0.6,0,0.4,0.4,-1,0,0.1,-1,0,0.3,0,0.3,0.3,-1,49.1,0.6,0,50.9,0.6,0,9.4,1.3,1,0.4494,0.038,0,100,3,50.1,0.7,1,26.5,0.6,1,20.1,2.6,1,23.4,3.9,1,3.7,1.5,-1,1.2,1,0,0.3,0.5,-1,77.5,3.2,-1,3.2,1.2,-1,50.1,4.2,0,11.3,2.2,1,76.4,3.5,-1,5.8,1.9,-1,2.6,1.6,0,7.4,4.9,0
0500000US37007,Anson County, North Carolina,5343,2291,23.35,10.01,-1,10747,2579,46.97,11.27,0,6790,2387,29.68,10.43,0,24902,-555555555,11622,197,4,-555555555,-1,44.6,0.1,-1,48.3,0.4,1,0.3,0.2,-1,1.3,0.1,-1,0,0.1,-1,0,0.1,-1,1.5,0.5,-1,52.4,0.5,1,47.6,0.5,-1,7.3,1.1,0,0.4428,0.0235,-1,78.51,2,40.9,0.8,1,17.9,0.3,1,18.4,1.6,1,19.5,2.5,1,8.5,1.7,1,1.1,0.7,0,0.6,0.5,0,80.7,2.1,-1,2,0.8,-1,47,2.9,-1,11.1,2,1,74.6,2.8,-1,8.9,2.4,0,4.2,2,1,4.6,2.8,0
0500000US37009,Ashe County, North Carolina,7116,2679,26.2,9.86,0,13023,2887,47.95,10.63,0,7023,2545,25.86,9.37,0,26863,-555555555,17738,81,5,-555555555,-1,92.5,0.1,1,0.7,0.2,-1,0.4,0.2,-1,0.4,0.2,-1,0.1,0.1,0,0.1,0.1,0,0.8,0.3,-1,49.2,0.3,0,50.8,0.3,0,6.7,0.9,0,0.4441,0.0283,-1,84.86,2,48.3,0.3,1,24.7,0.2,1,15.8,1.4,1,16.3,2.2,1,3.3,1.2,-1,1.8,1,0,0.4,0.3,-1,85.1,1.7,-1,1.6,0.5,-1,51.5,3.1,0,12.6,2,1,70.4,2.9,-1,6.1,1.3,-1,1.8,1.1,0,6,4.2,0
0500000US37011,Avery County, North Carolina,3837,1510,25.18,9.91,0,7082,1623,46.48,10.65,0,4317,1425,28.33,9.35,0,17506,-555555555,14225,292,5.1,-555555555,-1,88.7,0.1,1,3.9,0.7,-1,1.3,0.7,0,0.4,0.2,-1,0,0.1,-1,0,0.1,-1,0.5,0.3,-1,54.9,0.5,1,45.1,0.5,-1,5.7,1,-1,0.4794,0.0292,0,88.78,2,45.2,0.4,1,21.7,0.3,1,20.4,1.9,1,15.1,2.9,0,2.8,1.3,-1,1.4,1,0,0.2,0.3,-1,83.6,2.2,-1,1.8,0.8,-1,33.1,3.6,-1,15.9,2.5,1,70.9,3.1,-1,4.2,1.2,-1,3.3,1.7,0,23.4,4.8,1
0500000US37013,Beaufort County, North Carolina,12047,4259,25.68,9.08,0,21267,4749,45.34,10.13,0,13589,4346,28.97,9.27,0,47168,-555555555,26081,84,7.8,-555555555,-1,65.8,0.1,1,24.9,0.4,1,0.3,0.2,-1,0.1,0.1,-1,0,0.1,-1,0,0.1,-1,1.2,0.5,-1,47.8,0.3,-1,52.2,0.3,1,8,0.8,0,0.4826,0.0222,0,65.6,2,46.2,0.4,1,23.3,0.2,1,18.1,1.3,1,18.6,2.7,1,5.9,1.3,0,1.2,0.9,0,0.2,0.2,-1,87.7,1.4,0,2.5,0.7,-1,47,2.3,-1,12,1.7,1,69.3,2.1,-1,7,1.5,-1,3.3,1.3,1,7.8,2.4,0
0500000US37015,Bertie County, North Carolina,4526,1713,25.45,9.63,0,6803,1990,38.25,11.19,0,6457,1911,36.3,10.74,1,19380,-555555555,9812,94,2.1,-555555555,-1,34.6,0.1,-1,61.1,0.5,1,0.6,0.2,0,0.8,0.1,-1,0,0.1,-1,0,0.1,-1,0.8,0.5,-1,50,0.6,1,50,0.6,-1,7.1,1.2,0,0.5274,0.0483,0,83.24,2,45.4,0.3,1,21.9,0.2,1,22.4,1.9,1,23.2,3.6,1,6.3,2,0,0.1,0.1,-1,0.9,1,0,78.4,2.2,-1,0.6,0.4,-1,41.7,2.8,-1,11.9,1.7,1,58.2,3.8,-1,10,2.7,0,1.2,1,0,4.8,3.3,0
0500000US37017,Bladen County, North Carolina,9151,3073,28.02,9.41,0,14438,3448,44.21,10.56,0,9072,3191,27.78,9.77,0,33407,-555555555,17932,97,7.5,-555555555,-1,54.7,0.1,-1,34.4,0.3,1,2.5,0.1,1,0.1,0.2,-1,0,0.1,-1,0,0.1,-1,0.7,0.4,-1,48,0.4,-1,52,0.4,1,8.2,1.2,0,0.5101,0.0347,0,91.23,2,44.5,0.3,1,21,0.3,1,18.9,1.6,1,24.3,3.2,1,5.7,1.5,0,0.7,0.5,-1,0.4,0.4,-1,81.3,2.1,-1,3.2,0.8,-1,45.2,3.3,-1,12.9,1.5,1,70.2,3,-1,9.3,2.1,0,0.9,0.4,-1,9.4,3.2,1
0500000US37019,Brunswick County, North Carolina,38039,13227,26.68,9.28,0,68498,14734,48.05,10.34,0,36023,13332,25.27,9.35,0,131815,-555555555,89368,124,4.8,-555555555,-1,81.9,0.1,1,9.7,0.4,-1,0.7,0.2,0,0.6,0.1,-1,0,0.1,-1,0.1,0.1,0,2.3,0.5,0,48.1,0.1,-1,51.9,0.1,1,12.1,0.6,1,0.4478,0.0134,-1,42.96,1,53.8,0.2,1,30.5,0.1,1,16.4,0.7,1,11.8,1.1,-1,3,0.5,-1,0.7,0.3,-1,0.5,0.3,-1,91.3,0.7,1,2,0.3,-1,44.4,1.4,-1,9.8,0.9,1,84.5,1.1,1,3.8,0.6,-1,2.5,0.6,1,13.8,2.2,1
0500000US37021,Buncombe County, North Carolina,86616,25617,33.68,9.96,0,114870,26331,44.67,10.24,0,55691,21437,21.65,8.34,0,256886,-555555555,123642,247,6.6,-555555555,-1,83.5,0.1,1,6.2,0.2,-1,0.4,0.1,-1,1.2,0.1,-1,0.1,0.1,0,0.1,0.1,0,1.8,0.3,-1,48,0.1,-1,52,0.1,1,8.1,0.4,1,0.4697,0.0095,-1,24.08,1,42.2,0.2,1,19.4,0.1,1,13.3,0.5,1,12.2,0.8,-1,3.7,0.4,-1,0.8,0.2,-1,1.9,0.5,1,91.1,0.6,1,3.9,0.5,-1,50.5,1,0,10.7,0.7,1,81.6,0.8,-1,5.2,0.4,-1,2.4,0.6,1,5.5,1.2,0
0500000US37023,Burke County, North Carolina,27356,8324,30.88,9.4,0,37370,8689,42.18,9.81,0,23872,7263,26.94,8.2,0,89968,-555555555,41253,161,6.1,-555555555,-1,81.6,0.1,1,6,0.5,-1,0.4,0.1,-1,3.6,0.2,-1,0.1,0.1,0,0.4,0.4,0,1.8,0.5,-1,49.8,0.2,1,50.2,0.2,-1,8.1,0.6,1,0.4569,0.0165,-1,42.65,1,44.1,0.4,1,19.7,0.2,1,20.2,1,1,18.1,1.5,1,4.1,0.7,-1,1.1,0.4,0,1,0.3,0,81.6,1.4,-1,3.5,0.4,-1,46.2,1.8,-1,12.1,1.1,1,71.9,1.6,-1,4.9,0.6,-1,2.2,0.8,0,6.3,2.4,0
0500000US37025,Cabarrus County, North Carolina,89632,22245,41.55,10.31,0,90932,22512,42.15,10.44,0,35153,17241,16.3,7.99,0,206615,-555555555,79437,96,10.4,-555555555,-1,65.6,0.2,1,17.4,0.3,1,0.3,0.1,-1,3.7,0.2,-1,0.1,0.1,0,0.3,0.2,0,2.1,0.3,0,48.8,0.1,-1,51.2,0.1,1,7.6,0.5,0,0.4346,0.0089,-1,19.25,1,37.9,0.3,0,13,0.1,-1,10.5,0.6,-1,10.2,1,-1,5.9,0.7,0,1.3,0.3,0,1.9,0.4,1,89.9,0.7,1,4.1,0.4,-1,55,1,1,7.7,0.6,-1,88.7,0.9,1,4.4,0.5,-1,1.3,0.5,0,7.9,1.6,1
0500000US37027,Caldwell County, North Carolina,25569,7997,31.28,9.78,0,38094,8273,46.61,10.12,0,18071,6770,22.11,8.28,0,81884,-555555555,38067,93,5.5,-555555555,-1,87.3,0.1,1,4.6,0.3,-1,0.4,0.1,-1,0.5,0.1,-1,0,0.1,-1,0.1,0.1,0,1.6,0.4,-1,49.4,0.2,0,50.6,0.2,0,8.1,0.7,1,0.4345,0.0167,-1,34.43,1,44.6,0.3,1,19.3,0.1,1,18.6,1.1,1,15.1,1.4,1,3.9,0.9,-1,1.5,0.5,0,0.6,0.5,0,80,1.5,-1,2.2,0.4,-1,48.6,1.7,-1,12.3,1,1,78.1,1.3,-1,4.8,0.8,-1,1.6,0.7,0,5.1,1.9,0
0500000US37029,Camden County, North Carolina,3898,1296,35.87,11.93,0,4896,1365,45.05,12.56,0,2073,1154,19.08,10.62,0,10551,-555555555,4266,28,2.9,-555555555,-1,80.5,0.3,1,13.8,0.4,1,0,0.3,-1,1.8,1,-1,0.1,0.2,0,0,0.3,0,0.9,1.1,-1,53,1.2,1,47,1.2,-1,16.6,3.2,1,0.3848,0.0322,-1,99.55,2,41,2,1,17.5,0.8,1,14.3,2.2,0,9.2,2.8,-1,4.4,3.1,0,0,0.9,-1,0.3,0.5,-1,86.5,3.1,0,1.6,0.9,-1,49.1,5,0,7.6,2.3,0,86.2,4.1,0,2.9,1.8,-1,0,1.1,-1,4.8,5.4,0
0500000US37031,Carteret County, North Carolina,21668,7439,31.38,10.77,0,30750,8018,44.53,11.61,0,16632,7054,24.09,10.22,0,69070,-555555555,50219,128,4.3,-555555555,-1,86.4,0.1,1,5.3,0.3,-1,0.3,0.1,-1,1.2,0.2,-1,0.1,0.1,0,0.1,0.1,0,2.4,0.3,0,49,0.1,-1,51,0.1,1,14.1,0.7,1,0.4616,0.012,-1,32.6,1,48.6,0.2,1,24.2,0.1,1,18.8,1,1,10.7,1,-1,3.9,0.6,-1,0.6,0.3,-1,0.2,0.1,-1,91.6,0.9,1,1.3,0.3,-1,46.8,1.6,-1,10.5,1,1,84.6,1.3,1,4.4,0.7,-1,3.5,0.9,1,6.7,1.5,0
0500000US37033,Caswell County, North Carolina,6146,2118,28.61,9.86,0,8758,2333,40.77,10.86,0,6577,2138,30.62,9.95,0,22684,-555555555,10823,142,4,-555555555,-1,61.2,0.2,1,32.7,0.8,1,0.2,0.2,-1,0.7,0.2,-1,0.1,0.1,0,0,0.2,0,1.1,0.8,-1,50.2,0.3,1,49.8,0.3,-1,7.7,1.1,0,0.4342,0.0195,-1,99.19,2,45.7,0.3,1,20.7,0.1,1,19.9,1.8,1,18.1,2.7,1,4.6,1.4,0,1.2,0.8,0,0.2,0.3,-1,80.4,2.3,-1,1.5,0.6,-1,46.8,2.6,-1,7.4,1.3,-1,65.3,3.3,-1,9.1,2.1,0,3.6,1.9,1,5.5,3.6,0
0500000US37035,Catawba County, North Carolina,55085,15275,34.82,9.66,0,68248,15719,43.15,9.94,0,34847,12669,22.03,8.01,0,157613,-555555555,69024,185,9.7,-555555555,-1,75.5,0.1,1,8.1,0.3,-1,0.2,0.1,-1,4.3,0.1,-1,0,0.1,-1,0.3,0.1,0,1.9,0.3,-1,48.9,0.1,-1,51.1,0.1,1,7.9,0.4,1,0.4623,0.0107,-1,30.3,1,41.4,0.2,1,17.5,0.1,1,14.2,0.6,1,13.2,1.1,0,4.5,0.6,-1,1.7,0.4,0,0.6,0.2,-1,85.9,0.9,-1,5.2,0.4,-1,52.3,1,1,11.6,0.9,1,81,1.1,-1,4.9,0.6,-1,1,0.4,-1,5.5,1.3,0
0500000US37037,Chatham County, North Carolina,21223,6954,28.53,9.35,0,35043,7569,47.1,10.17,0,18130,6701,24.37,9.01,0,71338,-555555555,32224,101,12.2,-555555555,-1,71.7,0.3,1,11.1,0.6,-1,0.1,0.1,-1,1.5,0.2,-1,0.1,0.1,0,0.5,0.4,0,2.8,0.6,0,47.7,0.3,-1,52.3,0.3,1,7.7,0.8,0,0.4833,0.0138,0,65.92,2,46.7,0.3,1,24,0.2,1,15.7,1.1,1,10.2,1.5,-1,4.1,0.8,-1,1.1,0.4,0,0.2,0.2,-1,88.9,1,0,5.8,0.7,-1,52.5,1.8,0,11.7,1.2,1,77.7,1.8,-1,4.4,0.9,-1,1.4,0.5,0,4.6,2.1,0
0500000US37039,Cherokee County, North Carolina,6517,2737,22.86,9.6,-1,13045,2995,45.77,10.51,0,8942,2705,31.37,9.49,1,27969,-555555555,18258,69,3.1,-555555555,-1,91,0.2,1,1.2,0.3,-1,1.5,0.3,1,0.7,0.1,-1,0,0.1,-1,0.2,0.2,0,2.1,0.5,0,49,0.4,0,51,0.4,0,12.1,1.3,1,0.4151,0.0177,-1,100,3,51.5,0.6,1,28.9,0.3,1,19.7,1.7,1,16.7,2.7,1,2.6,1.1,-1,0.8,0.6,0,0.4,0.3,-1,87.2,1.6,0,1.1,0.4,-1,46.8,3.4,-1,14.2,1.6,1,74.2,2.6,-1,4.2,1.2,-1,2.9,1.4,0,5.3,4,0
0500000US37041,Chowan County, North Carolina,4375,1553,31.45,11.16,0,5654,1740,40.64,12.5,0,3883,1610,27.91,11.57,0,14097,-555555555,7304,59,3.7,-555555555,-1,59.9,0.2,-1,35.2,0.8,1,0.4,0.5,0,0,0.2,-1,0,0.2,0,0,0.2,0,0.8,0.8,-1,46.6,1.6,-1,53.4,1.6,1,9.5,2.1,1,0.4389,0.0308,-1,67.62,2,46,1.5,1,24.2,0.6,1,16.9,2.4,1,16,3.8,0,6.7,2.6,0,0.6,0.7,0,0,0.6,-1,86.8,2.4,0,0.4,0.4,-1,45.3,5.2,-1,9.3,2.6,0,69,5.7,-1,10.4,3.5,0,4,2.6,0,1.7,2.3,-1
0500000US37043,Clay County, North Carolina,2986,1258,26.6,11.21,0,4660,1384,41.51,12.33,0,3579,1256,31.88,11.19,0,10946,-555555555,7351,26,3.3,-555555555,-1,93.4,0.3,1,2.1,1.4,-1,0.4,0.7,0,0.2,0.4,-1,0.2,0.3,0,0,0.3,0,0.4,0.7,-1,47.6,1,-1,52.4,1,1,11.4,2.4,1,0.4813,0.0455,0,100,3,52.2,2.1,1,30.1,0.6,1,17.7,3,1,13.9,3.3,0,2.4,1.9,-1,0.4,0.4,-1,0,0.7,-1,88.2,2.9,0,0.9,0.9,-1,48.7,4.9,0,13.5,3.6,1,77.2,4.7,-1,7.8,3,0,1.3,1.1,0,4.6,5.5,0
0500000US37045,Cleveland County, North Carolina,28155,9304,29.13,9.63,0,39862,9704,41.25,10.04,0,28628,8130,29.62,8.41,0,97282,-555555555,43614,130,3.5,-555555555,-1,72.9,0.2,1,20.9,0.3,1,0.3,0.1,-1,1,0.1,-1,0,0.1,-1,0.2,0.2,0,1.2,0.3,-1,48.3,0.2,-1,51.7,0.2,1,8,0.6,1,0.4721,0.0193,0,55.79,2,41.8,0.4,1,18.2,0.1,1,16.1,0.8,1,20.4,1.8,1,6.2,0.8,1,1.6,0.5,0,0.5,0.3,-1,84.2,1.1,-1,1.5,0.3,-1,45.7,1.7,-1,12.2,1,1,66.1,1.8,-1,8,1,0,2,0.7,0,7,2,0
